file,time_h,time_m,cx,cy,minute_x,minute_y,hour_x,hour_y,rotation_deg,status
train/1-05/13.jpg,1,5,112,112,54,67,-1,-1,270,ok;no_hour
train/1-05/14.jpg,1,5,112,112,148,68,-1,-1,0,ok;no_hour
train/1-05/16.jpg,1,5,112,112,156,23,148,66,0,ok
train/1-05/17.jpg,1,5,112,112,152,31,147,69,0,ok
train/1-05/18.jpg,1,5,112,112,151,61,130,69,0,ok
train/1-05/19.jpg,1,5,112,112,153,29,147,69,0,ok
train/1-05/2.jpg,1,5,112,112,193,152,157,148,90,ok
train/1-05/20.jpg,1,5,112,112,152,30,148,66,0,ok
train/1-05/21.jpg,1,5,112,112,148,66,-1,-1,0,ok;no_hour
train/1-05/23.jpg,1,5,112,112,165,30,147,68,0,ok
train/1-05/24.jpg,1,5,112,112,23,67,66,75,270,ok
train/1-05/25.jpg,1,5,112,112,155,25,147,68,0,ok
train/1-05/26.jpg,1,5,112,112,153,29,137,85,0,ok
train/1-05/27.jpg,1,5,112,112,28,70,65,74,270,ok
train/1-05/28.jpg,1,5,112,112,64,74,-1,-1,270,ok;no_hour
train/1-05/29.jpg,1,5,112,112,66,74,-1,-1,270,ok;no_hour
train/1-05/3.jpg,1,5,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-05/30.jpg,1,5,112,112,32,72,66,75,270,ok
train/1-05/32.jpg,1,5,112,112,74,189,75,156,180,ok
train/1-05/33.jpg,1,5,112,112,148,66,-1,-1,0,ok;no_hour
train/1-05/34.jpg,1,5,112,112,193,152,156,148,90,ok
train/1-05/37.jpg,1,5,112,112,148,66,-1,-1,0,ok;no_hour
train/1-05/38.jpg,1,5,112,112,31,71,67,75,270,ok
train/1-05/39.jpg,1,5,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-05/4.jpg,1,5,112,112,67,200,74,159,180,ok
train/1-05/41.jpg,1,5,112,112,68,207,-1,-1,180,ok;no_hour
train/1-05/42.jpg,1,5,112,112,195,153,154,147,90,ok
train/1-05/43.jpg,1,5,112,112,64,205,-1,-1,180,ok;no_hour
train/1-05/44.jpg,1,5,112,112,21,67,64,74,270,ok
train/1-05/46.jpg,1,5,112,112,65,74,-1,-1,270,ok;no_hour
train/1-05/47.jpg,1,5,112,112,148,66,-1,-1,0,ok;no_hour
train/1-05/48.jpg,1,5,112,112,150,32,159,53,0,ok
train/1-05/50.jpg,1,5,112,112,151,31,154,59,0,ok
train/1-05/51.jpg,1,5,112,112,153,30,148,66,0,ok
train/1-05/52.jpg,1,5,112,112,71,193,74,158,180,ok
train/1-05/54.jpg,1,5,112,112,69,191,-1,-1,180,ok;no_hour
train/1-05/56.jpg,1,5,112,112,67,200,75,156,180,ok
train/1-05/57.jpg,1,5,112,112,87,165,74,158,180,ok
train/1-05/58.jpg,1,5,112,112,66,75,-1,-1,270,ok;no_hour
train/1-05/59.jpg,1,5,112,112,22,61,-1,-1,270,ok;no_hour
train/1-05/6.jpg,1,5,112,112,30,70,85,86,270,ok
train/1-05/60.jpg,1,5,112,112,158,19,148,66,0,ok
train/1-05/61.jpg,1,5,112,112,71,193,74,157,180,ok
train/1-05/64.jpg,1,5,112,112,148,66,-1,-1,0,ok;no_hour
train/1-05/65.jpg,1,5,112,112,176,113,177,106,90,warn:rot_err=29.1
train/1-05/66.jpg,1,5,112,112,157,22,148,66,0,ok
train/1-05/67.jpg,1,5,112,112,148,66,-1,-1,0,ok;no_hour
train/1-05/69.jpg,1,5,112,112,67,75,-1,-1,270,ok;no_hour
train/1-05/71.jpg,1,5,112,112,31,72,66,74,270,ok
train/1-05/72.jpg,1,5,112,112,72,191,75,156,180,ok
train/1-05/73.jpg,1,5,112,112,152,30,148,66,0,ok
train/1-05/74.jpg,1,5,112,112,151,31,155,55,0,ok
train/1-05/75.jpg,1,5,112,112,148,66,-1,-1,0,ok;no_hour
train/1-05/76.jpg,1,5,112,112,153,30,147,67,0,ok
train/1-05/77.jpg,1,5,112,112,147,68,-1,-1,0,ok;no_hour
train/1-05/79.jpg,1,5,112,112,129,71,139,81,0,ok
train/1-05/8.jpg,1,5,112,112,148,66,-1,-1,0,ok;no_hour
train/1-05/80.jpg,1,5,112,112,157,20,148,67,0,ok
train/1-05/81.jpg,1,5,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-05/82.jpg,1,5,112,112,66,201,75,156,180,ok
train/1-05/83.jpg,1,5,112,112,153,30,147,68,0,ok
train/1-05/85.jpg,1,5,112,112,71,193,74,158,180,ok
train/1-05/86.jpg,1,5,112,112,69,196,75,157,180,ok
train/1-05/87.jpg,1,5,112,112,156,23,147,69,0,ok
train/1-05/88.jpg,1,5,112,112,147,69,-1,-1,0,ok;no_hour
train/1-05/89.jpg,1,5,112,112,69,167,-1,-1,180,ok;no_hour
train/1-05/9.jpg,1,5,112,112,183,146,157,148,90,ok
train/1-05/90.jpg,1,5,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-05/91.jpg,1,5,112,112,151,31,143,77,0,ok
train/1-05/92.jpg,1,5,112,112,148,66,-1,-1,0,ok;no_hour
train/1-05/93.jpg,1,5,112,112,153,30,147,69,0,ok
train/1-05/94.jpg,1,5,112,112,152,32,147,67,0,ok
train/1-05/95.jpg,1,5,112,112,159,18,147,69,0,ok
train/1-05/96.jpg,1,5,112,112,128,72,139,81,0,ok
train/1-05/97.jpg,1,5,112,112,148,67,-1,-1,0,ok;no_hour
train/1-05/98.jpg,1,5,112,112,159,19,147,68,0,ok
train/1-05/99.jpg,1,5,112,112,150,32,148,67,0,ok
train/1-10/0.jpg,1,10,112,112,189,74,139,61,0,ok
train/1-10/1.jpg,1,10,112,112,45,143,-1,-1,180,ok;no_hour
train/1-10/10.jpg,1,10,112,112,153,194,162,140,90,ok
train/1-10/11.jpg,1,10,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-10/12.jpg,1,10,112,112,197,70,137,64,0,ok
train/1-10/14.jpg,1,10,112,112,67,130,-1,-1,180,ok;no_hour
train/1-10/19.jpg,1,10,112,112,192,72,140,61,0,ok
train/1-10/2.jpg,1,10,112,112,157,200,162,140,90,ok
train/1-10/20.jpg,1,10,112,112,188,74,137,64,0,ok
train/1-10/21.jpg,1,10,112,112,79,42,62,85,270,ok
train/1-10/22.jpg,1,10,112,112,155,40,-1,-1,0,warn:rot_err=29.2;no_hour
train/1-10/23.jpg,1,10,112,112,189,61,146,52,0,ok
train/1-10/25.jpg,1,10,112,112,174,82,141,61,0,ok
train/1-10/26.jpg,1,10,112,112,78,43,61,83,270,ok
train/1-10/27.jpg,1,10,112,112,30,149,98,143,180,ok
train/1-10/28.jpg,1,10,112,112,179,79,139,61,0,ok
train/1-10/29.jpg,1,10,112,112,205,64,140,61,0,ok
train/1-10/3.jpg,1,10,112,112,54,137,-1,-1,180,ok;no_hour
train/1-10/30.jpg,1,10,112,112,151,191,162,140,90,ok
train/1-10/32.jpg,1,10,112,112,140,173,160,138,90,ok
train/1-10/33.jpg,1,10,112,112,71,29,61,84,270,ok
train/1-10/34.jpg,1,10,112,112,202,65,134,68,0,ok
train/1-10/35.jpg,1,10,112,112,80,163,89,177,180,warn:rot_err=27.9
train/1-10/36.jpg,1,10,112,112,193,69,140,62,0,ok
train/1-10/37.jpg,1,10,112,112,171,84,137,64,0,ok
train/1-10/38.jpg,1,10,112,112,192,71,140,61,0,ok
train/1-10/39.jpg,1,10,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-10/4.jpg,1,10,112,112,71,29,62,84,270,ok
train/1-10/40.jpg,1,10,112,112,166,87,140,60,0,ok
train/1-10/41.jpg,1,10,112,112,73,32,-1,-1,270,ok;no_hour
train/1-10/42.jpg,1,10,112,112,169,85,150,46,0,ok
train/1-10/46.jpg,1,10,112,112,193,71,139,61,0,ok
train/1-10/47.jpg,1,10,112,112,198,68,140,61,0,ok
train/1-10/48.jpg,1,10,112,112,85,52,67,89,270,ok
train/1-10/49.jpg,1,10,112,112,201,66,141,59,0,ok
train/1-10/50.jpg,1,10,112,112,61,134,-1,-1,180,ok;no_hour
train/1-10/51.jpg,1,10,112,112,191,72,138,63,0,ok
train/1-10/52.jpg,1,10,112,112,159,204,161,139,90,ok
train/1-10/53.jpg,1,10,112,112,84,51,66,88,270,ok
train/1-10/54.jpg,1,10,112,112,78,76,-1,-1,270,ok;no_hour
train/1-10/55.jpg,1,10,112,112,170,81,140,64,0,ok
train/1-10/56.jpg,1,10,112,112,70,26,61,83,270,ok
train/1-10/57.jpg,1,10,112,112,206,63,149,46,0,ok
train/1-10/58.jpg,1,10,112,112,160,206,161,139,90,ok
train/1-10/59.jpg,1,10,112,112,102,82,-1,-1,270,ok;no_hour
train/1-10/6.jpg,1,10,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-10/60.jpg,1,10,112,112,181,78,127,78,0,ok
train/1-10/62.jpg,1,10,112,112,179,79,140,61,0,ok
train/1-10/63.jpg,1,10,112,112,32,150,-1,-1,180,ok;no_hour
train/1-10/64.jpg,1,10,112,112,140,61,-1,-1,0,warn:rot_err=31.2;no_hour
train/1-10/65.jpg,1,10,112,112,174,82,134,68,0,ok
train/1-10/66.jpg,1,10,112,112,174,82,138,63,0,ok
train/1-10/67.jpg,1,10,112,112,152,193,162,139,90,ok
train/1-10/71.jpg,1,10,112,112,31,151,84,162,180,ok
train/1-10/73.jpg,1,10,112,112,192,71,146,52,0,ok
train/1-10/74.jpg,1,10,112,112,170,85,140,61,0,ok
train/1-10/75.jpg,1,10,112,112,179,79,139,62,0,ok
train/1-10/76.jpg,1,10,112,112,71,31,61,83,270,ok
train/1-10/77.jpg,1,10,112,112,113,56,-1,-1,270,warn:rot_err=31.0;no_hour
train/1-10/78.jpg,1,10,112,112,192,71,140,61,0,ok
train/1-10/79.jpg,1,10,112,112,134,162,163,139,90,ok
train/1-10/8.jpg,1,10,112,112,197,69,139,61,0,ok
train/1-10/80.jpg,1,10,112,112,182,79,138,62,0,ok
train/1-10/81.jpg,1,10,112,112,151,189,160,139,90,ok
train/1-10/82.jpg,1,10,112,112,71,28,61,83,270,ok
train/1-10/84.jpg,1,10,112,112,173,83,139,61,0,ok
train/1-10/85.jpg,1,10,112,112,193,71,148,46,0,ok
train/1-10/87.jpg,1,10,112,112,181,78,140,61,0,ok
train/1-10/88.jpg,1,10,112,112,177,81,-1,-1,0,ok;no_hour
train/1-10/89.jpg,1,10,112,112,173,83,141,61,0,ok
train/1-10/9.jpg,1,10,112,112,48,141,-1,-1,180,ok;no_hour
train/1-10/90.jpg,1,10,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-10/91.jpg,1,10,112,112,136,166,162,139,90,ok
train/1-10/92.jpg,1,10,112,112,136,65,-1,-1,0,warn:rot_err=32.9;no_hour
train/1-10/93.jpg,1,10,112,112,153,194,162,140,90,ok
train/1-10/94.jpg,1,10,112,112,154,193,162,142,90,ok
train/1-10/95.jpg,1,10,112,112,32,150,83,162,180,ok
train/1-10/96.jpg,1,10,112,112,82,47,61,84,270,ok
train/1-10/97.jpg,1,10,112,112,179,79,139,61,0,ok
train/1-10/99.jpg,1,10,112,112,176,81,138,62,0,ok
train/1-15/1.jpg,1,15,112,112,104,171,162,143,90,ok
train/1-15/12.jpg,1,15,112,112,117,43,64,83,270,ok
train/1-15/13.jpg,1,15,112,112,143,117,142,62,0,ok
train/1-15/15.jpg,1,15,112,112,19,105,81,161,180,ok
train/1-15/16.jpg,1,15,112,112,117,30,65,84,270,ok
train/1-15/17.jpg,1,15,112,112,27,105,81,161,180,ok
train/1-15/18.jpg,1,15,112,112,54,105,75,171,180,ok
train/1-15/19.jpg,1,15,112,112,217,117,142,62,0,ok
train/1-15/2.jpg,1,15,112,112,105,196,162,144,90,ok
train/1-15/20.jpg,1,15,112,112,198,117,140,64,0,ok
train/1-15/22.jpg,1,15,112,112,141,62,-1,-1,270,warn:rot_err=30.1;no_hour
train/1-15/23.jpg,1,15,112,112,174,117,146,57,0,ok
train/1-15/24.jpg,1,15,112,112,117,30,64,83,270,ok
train/1-15/25.jpg,1,15,112,112,205,116,142,63,0,ok
train/1-15/27.jpg,1,15,112,112,157,118,134,71,0,ok
train/1-15/28.jpg,1,15,112,112,29,105,82,161,180,ok
train/1-15/29.jpg,1,15,112,112,104,207,161,141,90,ok
train/1-15/3.jpg,1,15,112,112,180,118,-1,-1,0,ok;no_hour
train/1-15/30.jpg,1,15,112,112,203,117,142,62,0,ok
train/1-15/31.jpg,1,15,112,112,105,183,161,142,90,ok
train/1-15/32.jpg,1,15,112,112,27,105,81,161,180,ok
train/1-15/33.jpg,1,15,112,112,118,31,61,80,270,ok
train/1-15/34.jpg,1,15,112,112,105,214,161,142,90,ok
train/1-15/35.jpg,1,15,112,112,98,46,67,84,270,ok
train/1-15/36.jpg,1,15,112,112,202,117,142,63,0,ok
train/1-15/37.jpg,1,15,112,112,186,117,141,63,0,ok
train/1-15/39.jpg,1,15,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-15/4.jpg,1,15,112,112,11,105,85,157,180,ok
train/1-15/40.jpg,1,15,112,112,162,117,141,62,0,ok
train/1-15/41.jpg,1,15,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-15/43.jpg,1,15,112,112,140,117,141,63,0,ok
train/1-15/44.jpg,1,15,112,112,216,118,141,62,0,ok
train/1-15/45.jpg,1,15,112,112,199,117,142,62,0,ok
train/1-15/46.jpg,1,15,112,112,186,117,140,64,0,ok
train/1-15/47.jpg,1,15,112,112,10,104,80,162,180,ok
train/1-15/48.jpg,1,15,112,112,30,104,74,173,180,ok
train/1-15/49.jpg,1,15,112,112,41,105,80,162,180,ok
train/1-15/5.jpg,1,15,112,112,118,36,61,80,270,ok
train/1-15/50.jpg,1,15,112,112,174,118,154,44,0,ok
train/1-15/51.jpg,1,15,112,112,117,20,61,79,270,ok
train/1-15/52.jpg,1,15,112,112,41,105,82,160,180,ok
train/1-15/53.jpg,1,15,112,112,45,104,81,161,180,ok
train/1-15/54.jpg,1,15,112,112,135,70,78,76,270,warn:rot_err=28.7
train/1-15/57.jpg,1,15,112,112,58,105,-1,-1,180,ok;no_hour
train/1-15/58.jpg,1,15,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-15/59.jpg,1,15,112,112,105,143,140,125,90,ok
train/1-15/6.jpg,1,15,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-15/60.jpg,1,15,112,112,215,117,142,62,0,ok
train/1-15/62.jpg,1,15,112,112,192,117,142,62,0,ok
train/1-15/63.jpg,1,15,112,112,201,118,141,62,0,ok
train/1-15/64.jpg,1,15,112,112,217,117,142,62,0,ok
train/1-15/65.jpg,1,15,112,112,109,178,-1,-1,90,ok;no_hour
train/1-15/66.jpg,1,15,112,112,117,35,67,86,270,ok
train/1-15/67.jpg,1,15,112,112,142,62,-1,-1,270,warn:rot_err=31.0;no_hour
train/1-15/68.jpg,1,15,112,112,210,117,146,58,0,ok
train/1-15/69.jpg,1,15,112,112,185,117,142,62,0,ok
train/1-15/7.jpg,1,15,112,112,105,201,161,141,90,ok
train/1-15/70.jpg,1,15,112,112,198,117,-1,-1,0,ok;no_hour
train/1-15/71.jpg,1,15,112,112,145,117,141,62,0,ok
train/1-15/74.jpg,1,15,112,112,104,178,186,158,90,ok
train/1-15/75.jpg,1,15,112,112,212,117,141,63,0,ok
train/1-15/76.jpg,1,15,112,112,22,105,82,160,180,ok
train/1-15/77.jpg,1,15,112,112,148,116,-1,-1,0,ok;no_hour
train/1-15/78.jpg,1,15,112,112,202,117,141,63,0,ok
train/1-15/80.jpg,1,15,112,112,118,37,62,82,270,ok
train/1-15/81.jpg,1,15,112,112,142,62,-1,-1,270,warn:rot_err=31.0;no_hour
train/1-15/82.jpg,1,15,112,112,25,105,83,159,180,ok
train/1-15/83.jpg,1,15,112,112,185,118,143,61,0,ok
train/1-15/86.jpg,1,15,112,112,194,117,142,62,0,ok
train/1-15/87.jpg,1,15,112,112,105,195,161,142,90,ok
train/1-15/88.jpg,1,15,112,112,33,105,81,161,180,ok
train/1-15/89.jpg,1,15,112,112,185,117,153,47,0,ok
train/1-15/9.jpg,1,15,112,112,37,105,82,161,180,ok
train/1-15/91.jpg,1,15,112,112,176,118,142,62,0,ok
train/1-15/92.jpg,1,15,112,112,209,117,142,62,0,ok
train/1-15/95.jpg,1,15,112,112,217,117,140,64,0,ok
train/1-15/96.jpg,1,15,112,112,104,190,161,142,90,ok
train/1-15/97.jpg,1,15,112,112,105,213,162,143,90,ok
train/1-15/98.jpg,1,15,112,112,187,117,140,64,0,ok
train/1-15/99.jpg,1,15,112,112,181,118,136,68,0,ok
train/1-20/0.jpg,1,20,112,112,163,33,71,70,270,ok
train/1-20/1.jpg,1,20,112,112,155,48,63,79,270,ok
train/1-20/12.jpg,1,20,112,112,64,206,159,143,90,ok
train/1-20/13.jpg,1,20,112,112,184,160,152,74,0,ok
train/1-20/14.jpg,1,20,112,112,158,145,153,71,0,ok
train/1-20/15.jpg,1,20,112,112,157,141,-1,-1,0,ok;no_hour
train/1-20/17.jpg,1,20,112,112,159,143,-1,-1,0,ok;no_hour
train/1-20/18.jpg,1,20,112,112,158,142,-1,-1,0,ok;no_hour
train/1-20/19.jpg,1,20,112,112,190,163,152,72,0,ok
train/1-20/2.jpg,1,20,112,112,27,56,78,160,180,ok
train/1-20/20.jpg,1,20,112,112,161,38,64,80,270,ok
train/1-20/21.jpg,1,20,112,112,81,159,-1,-1,90,ok;no_hour
train/1-20/22.jpg,1,20,112,112,85,158,184,157,90,ok
train/1-20/23.jpg,1,20,112,112,144,64,-1,-1,270,ok;no_hour
train/1-20/24.jpg,1,20,112,112,145,63,-1,-1,270,ok;no_hour
train/1-20/25.jpg,1,20,112,112,180,156,152,70,0,ok
train/1-20/26.jpg,1,20,112,112,64,80,-1,-1,180,ok;no_hour
train/1-20/27.jpg,1,20,112,112,136,71,-1,-1,270,ok;no_hour
train/1-20/28.jpg,1,20,112,112,142,64,-1,-1,270,ok;no_hour
train/1-20/29.jpg,1,20,112,112,163,34,63,79,270,ok
train/1-20/3.jpg,1,20,112,112,61,186,-1,-1,90,ok;no_hour
train/1-20/30.jpg,1,20,112,112,30,70,79,159,180,ok
train/1-20/31.jpg,1,20,112,112,44,66,80,159,180,ok
train/1-20/33.jpg,1,20,112,112,188,161,153,72,0,ok
train/1-20/34.jpg,1,20,112,112,203,158,152,73,0,ok
train/1-20/36.jpg,1,20,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-20/37.jpg,1,20,112,112,174,154,152,73,0,ok
train/1-20/38.jpg,1,20,112,112,161,35,71,70,270,ok
train/1-20/39.jpg,1,20,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-20/4.jpg,1,20,112,112,189,161,152,73,0,ok
train/1-20/40.jpg,1,20,112,112,148,57,-1,-1,270,ok;no_hour
train/1-20/41.jpg,1,20,112,112,149,59,-1,-1,270,ok;no_hour
train/1-20/42.jpg,1,20,112,112,33,73,79,159,180,ok
train/1-20/43.jpg,1,20,112,112,186,160,143,64,0,ok
train/1-20/45.jpg,1,20,112,112,39,63,80,159,180,ok
train/1-20/46.jpg,1,20,112,112,142,64,-1,-1,270,ok;no_hour
train/1-20/47.jpg,1,20,112,112,56,199,160,144,90,ok
train/1-20/48.jpg,1,20,112,112,151,52,-1,-1,270,ok;no_hour
train/1-20/49.jpg,1,20,112,112,142,64,-1,-1,270,ok;no_hour
train/1-20/5.jpg,1,20,112,112,142,64,-1,-1,270,ok;no_hour
train/1-20/50.jpg,1,20,112,112,148,60,50,68,270,ok
train/1-20/51.jpg,1,20,112,112,61,189,152,153,90,ok
train/1-20/52.jpg,1,20,112,112,81,159,-1,-1,90,ok;no_hour
train/1-20/53.jpg,1,20,112,112,144,63,-1,-1,270,ok;no_hour
train/1-20/54.jpg,1,20,112,112,78,76,-1,-1,180,ok;no_hour
train/1-20/57.jpg,1,20,112,112,147,63,74,71,270,ok
train/1-20/58.jpg,1,20,112,112,188,161,152,72,0,ok
train/1-20/6.jpg,1,20,112,112,35,62,81,158,180,ok
train/1-20/60.jpg,1,20,112,112,57,197,159,143,90,ok
train/1-20/61.jpg,1,20,112,112,54,201,151,153,90,ok
train/1-20/62.jpg,1,20,112,112,44,66,78,160,180,ok
train/1-20/63.jpg,1,20,112,112,187,161,153,71,0,ok
train/1-20/65.jpg,1,20,112,112,108,150,-1,-1,90,ok;no_hour
train/1-20/66.jpg,1,20,112,112,158,142,-1,-1,0,ok;no_hour
train/1-20/68.jpg,1,20,112,112,29,59,-1,-1,180,ok;no_hour
train/1-20/69.jpg,1,20,112,112,155,47,63,78,270,ok
train/1-20/7.jpg,1,20,112,112,37,62,81,159,180,ok
train/1-20/70.jpg,1,20,112,112,75,186,-1,-1,90,ok;no_hour
train/1-20/71.jpg,1,20,112,112,-1,-1,-1,-1,-1,fail:no_candidates
train/1-20/74.jpg,1,20,112,112,65,82,-1,-1,180,ok;no_hour
train/1-20/75.jpg,1,20,112,112,193,164,152,73,0,ok
train/1-20/76.jpg,1,20,112,112,72,191,150,152,90,ok
train/1-20/77.jpg,1,20,112,112,64,80,-1,-1,180,ok;no_hour
train/1-20/78.jpg,1,20,112,112,62,188,151,152,90,ok
train/1-20/8.jpg,1,20,112,112,142,64,-1,-1,270,ok;no_hour
train/1-20/82.jpg,1,20,112,112,31,60,79,159,180,ok
train/1-20/83.jpg,1,20,112,112,143,64,-1,-1,270,ok;no_hour
train/1-20/84.jpg,1,20,112,112,142,64,-1,-1,270,ok;no_hour
train/1-20/85.jpg,1,20,112,112,148,57,-1,-1,270,ok;no_hour
train/1-20/86.jpg,1,20,112,112,191,163,152,73,0,ok
train/1-20/87.jpg,1,20,112,112,69,195,152,153,90,ok
train/1-20/88.jpg,1,20,112,112,143,64,-1,-1,270,ok;no_hour
