file,cx,cy,twelve_x,twelve_y,rot_deg,rot_cls
train/1-05/48.jpg,112.0,112.0,112.0,23.43364069806188,0.0,0
train/1-05/50.jpg,112.0,112.0,112.0,22.10005561736982,0.0,0
train/1-05/51.jpg,112.0,112.0,112.0,20.32121292250862,0.0,0
train/1-05/52.jpg,112.0,112.0,112.0,202.785461391128,180.0,2
train/1-05/56.jpg,112.0,112.0,112.0,210.83825170448935,180.0,2
train/1-05/57.jpg,112.0,112.0,112.0,170.60034129593444,180.0,2
train/1-05/6.jpg,112.0,112.0,19.869657549751835,112.0,270.0,3
train/1-05/60.jpg,112.0,112.0,112.0,8.245482026082357,0.0,0
train/1-05/61.jpg,112.0,112.0,112.0,202.785461391128,180.0,2
train/1-05/66.jpg,112.0,112.0,112.0,11.376941012509462,0.0,0
train/1-05/71.jpg,112.0,112.0,21.66174675144532,112.0,270.0,3
train/1-05/72.jpg,112.0,112.0,112.0,200.54942122905152,180.0,2
train/1-05/73.jpg,112.0,112.0,112.0,20.76404217634365,0.0,0
train/1-05/74.jpg,112.0,112.0,112.0,22.10005561736982,0.0,0
train/1-05/76.jpg,112.0,112.0,112.0,20.32121292250862,0.0,0
train/1-05/79.jpg,112.0,112.0,112.0,67.6153179576557,0.0,0
train/1-05/80.jpg,112.0,112.0,112.0,9.584180909392714,0.0,0
train/1-05/82.jpg,112.0,112.0,112.0,212.18482919085105,180.0,2
train/1-05/83.jpg,112.0,112.0,112.0,20.32121292250862,0.0,0
train/1-05/85.jpg,112.0,112.0,112.0,202.785461391128,180.0,2
train/1-05/86.jpg,112.0,112.0,112.0,206.36630754670864,180.0,2
train/1-05/87.jpg,112.0,112.0,112.0,12.717574566290937,0.0,0
train/1-05/9.jpg,112.0,112.0,190.72102641607265,112.0,90.0,1
train/1-05/91.jpg,112.0,112.0,112.0,22.10005561736982,0.0,0
train/1-05/93.jpg,112.0,112.0,112.0,20.32121292250862,0.0,0
train/1-05/94.jpg,112.0,112.0,112.0,22.557280900008408,0.0,0
train/1-05/95.jpg,112.0,112.0,112.0,6.90480505750989,0.0,0
train/1-05/96.jpg,112.0,112.0,112.0,68.91868154292396,0.0,0
train/1-05/98.jpg,112.0,112.0,112.0,7.798272567101847,0.0,0
train/1-05/99.jpg,112.0,112.0,112.0,23.43364069806188,0.0,0
train/1-10/0.jpg,112.0,112.0,112.0,26.13382505316777,0.0,0
train/1-10/10.jpg,112.0,112.0,203.6787870774914,112.0,90.0,1
train/1-10/12.jpg,112.0,112.0,112.0,17.189663010829875,0.0,0
train/1-10/19.jpg,112.0,112.0,112.0,22.557280900008408,0.0,0
train/1-10/2.jpg,112.0,112.0,210.83825170448935,112.0,90.0,1
train/1-10/20.jpg,112.0,112.0,112.0,27.029416855007995,0.0,0
train/1-10/21.jpg,112.0,112.0,34.61137034421658,112.0,270.0,3
train/1-10/23.jpg,112.0,112.0,112.0,19.642000887849463,0.0,0
train/1-10/25.jpg,112.0,112.0,112.0,43.12329856910975,0.0,0
train/1-10/26.jpg,112.0,112.0,35.077961545471254,112.0,270.0,3
train/1-10/27.jpg,112.0,112.0,112.0,201.96110270555823,180.0,2
train/1-10/28.jpg,112.0,112.0,112.0,37.31399060064864,0.0,0
train/1-10/29.jpg,112.0,112.0,112.0,7.343418744925557,0.0,0
train/1-10/30.jpg,112.0,112.0,200.10221336606705,112.0,90.0,1
train/1-10/32.jpg,112.0,112.0,179.11929677819933,112.0,90.0,1
train/1-10/33.jpg,112.0,112.0,19.42570551173506,112.0,270.0,3
train/1-10/34.jpg,112.0,112.0,112.0,10.466754213213491,0.0,0
train/1-10/36.jpg,112.0,112.0,112.0,20.293947855117,0.0,0
train/1-10/37.jpg,112.0,112.0,112.0,46.69303253097722,0.0,0
train/1-10/38.jpg,112.0,112.0,112.0,22.105617528123588,0.0,0
train/1-10/4.jpg,112.0,112.0,19.42570551173506,112.0,270.0,3
train/1-10/40.jpg,112.0,112.0,112.0,52.49369781275264,0.0,0
train/1-10/42.jpg,112.0,112.0,112.0,48.928611875114086,0.0,0
train/1-10/46.jpg,112.0,112.0,112.0,21.21453860887196,0.0,0
train/1-10/47.jpg,112.0,112.0,112.0,15.397722594133429,0.0,0
train/1-10/48.jpg,112.0,112.0,46.20486340161608,112.0,270.0,3
train/1-10/49.jpg,112.0,112.0,112.0,11.815170809148952,0.0,0
train/1-10/51.jpg,112.0,112.0,112.0,23.45057877094848,0.0,0
train/1-10/52.jpg,112.0,112.0,215.31021246711285,112.0,90.0,1
train/1-10/53.jpg,112.0,112.0,44.88070322180066,112.0,270.0,3
train/1-10/55.jpg,112.0,112.0,112.0,46.23526781017047,0.0,0
train/1-10/56.jpg,112.0,112.0,16.292111087956812,112.0,270.0,3
train/1-10/57.jpg,112.0,112.0,112.0,5.995283123815668,0.0,0
train/1-10/58.jpg,112.0,112.0,217.5461984156701,112.0,90.0,1
train/1-10/60.jpg,112.0,112.0,112.0,35.077961545471254,0.0,0
train/1-10/62.jpg,112.0,112.0,112.0,37.31399060064864,0.0,0
train/1-10/65.jpg,112.0,112.0,112.0,43.12329856910975,0.0,0
train/1-10/66.jpg,112.0,112.0,112.0,43.12329856910975,0.0,0
train/1-10/67.jpg,112.0,112.0,202.33825324855468,112.0,90.0,1
train/1-10/71.jpg,112.0,112.0,112.0,201.89994438263017,180.0,2
train/1-10/73.jpg,112.0,112.0,112.0,22.105617528123588,0.0,0
train/1-10/74.jpg,112.0,112.0,112.0,48.02344179310675,0.0,0
train/1-10/75.jpg,112.0,112.0,112.0,37.31399060064864,0.0,0
train/1-10/76.jpg,112.0,112.0,21.21453860887196,112.0,270.0,3
train/1-10/78.jpg,112.0,112.0,112.0,22.105617528123588,0.0,0
train/1-10/79.jpg,112.0,112.0,166.62600113499064,112.0,90.0,1
train/1-10/8.jpg,112.0,112.0,112.0,16.742454367121127,0.0,0
train/1-10/80.jpg,112.0,112.0,112.0,34.61137034421658,0.0,0
train/1-10/81.jpg,112.0,112.0,198.31338250816037,112.0,90.0,1
train/1-10/82.jpg,112.0,112.0,18.52807908253945,112.0,270.0,3
train/1-10/84.jpg,112.0,112.0,112.0,44.45742083692687,0.0,0
train/1-10/85.jpg,112.0,112.0,112.0,21.21453860887196,0.0,0
train/1-10/87.jpg,112.0,112.0,112.0,35.077961545471254,0.0,0
train/1-10/89.jpg,112.0,112.0,112.0,44.45742083692687,0.0,0
train/1-10/91.jpg,112.0,112.0,171.09314681077663,112.0,90.0,1
train/1-10/93.jpg,112.0,112.0,203.6787870774914,112.0,90.0,1
train/1-10/94.jpg,112.0,112.0,203.2414379544733,112.0,90.0,1
train/1-10/95.jpg,112.0,112.0,112.0,200.5663593019381,180.0,2
train/1-10/96.jpg,112.0,112.0,40.41089468361824,112.0,270.0,3
train/1-10/97.jpg,112.0,112.0,112.0,37.31399060064864,0.0,0
train/1-10/99.jpg,112.0,112.0,112.0,40.88741320975589,0.0,0
train/1-15/1.jpg,112.0,112.0,171.5399025864168,112.0,90.0,1
train/1-15/12.jpg,112.0,112.0,42.81907777428809,112.0,270.0,3
train/1-15/13.jpg,112.0,112.0,112.0,80.59936306378484,0.0,0
train/1-15/15.jpg,112.0,112.0,112.0,205.2630687893123,180.0,2
train/1-15/16.jpg,112.0,112.0,29.847702405836515,112.0,270.0,3
train/1-15/17.jpg,112.0,112.0,112.0,197.2877482408816,180.0,2
train/1-15/18.jpg,112.0,112.0,112.0,170.42088667591412,180.0,2
train/1-15/19.jpg,112.0,112.0,112.0,6.881019791856815,0.0,0
train/1-15/2.jpg,112.0,112.0,196.29116205154605,112.0,90.0,1
train/1-15/20.jpg,112.0,112.0,112.0,25.85477378287291,0.0,0
train/1-15/23.jpg,112.0,112.0,112.0,49.79871383966405,0.0,0
train/1-15/24.jpg,112.0,112.0,29.847702405836515,112.0,270.0,3
train/1-15/25.jpg,112.0,112.0,112.0,18.914018241198107,0.0,0
train/1-15/27.jpg,112.0,112.0,112.0,66.60176214873533,0.0,0
train/1-15/28.jpg,112.0,112.0,112.0,195.2946576918352,180.0,2
train/1-15/29.jpg,112.0,112.0,207.3362470417207,112.0,90.0,1
train/1-15/30.jpg,112.0,112.0,112.0,20.86274087948442,0.0,0
train/1-15/31.jpg,112.0,112.0,183.34423592694787,112.0,90.0,1
train/1-15/32.jpg,112.0,112.0,112.0,197.2877482408816,180.0,2
train/1-15/33.jpg,112.0,112.0,30.7780817759147,112.0,270.0,3
train/1-15/34.jpg,112.0,112.0,214.2399139279763,112.0,90.0,1
train/1-15/35.jpg,112.0,112.0,44.531488826268,112.0,270.0,3
train/1-15/36.jpg,112.0,112.0,112.0,21.86121811340027,0.0,0
train/1-15/37.jpg,112.0,112.0,112.0,37.831273436845365,0.0,0
train/1-15/4.jpg,112.0,112.0,112.0,213.2422836565829,180.0,2
train/1-15/40.jpg,112.0,112.0,112.0,61.75062189439555,0.0,0
train/1-15/43.jpg,112.0,112.0,112.0,83.55707469334422,0.0,0
train/1-15/44.jpg,112.0,112.0,112.0,7.827066855156659,0.0,0
train/1-15/45.jpg,112.0,112.0,112.0,24.856440283862625,0.0,0
train/1-15/46.jpg,112.0,112.0,112.0,37.831273436845365,0.0,0
train/1-15/47.jpg,112.0,112.0,112.0,214.3132444994293,180.0,2
train/1-15/48.jpg,112.0,112.0,112.0,194.38931969618392,180.0,2
train/1-15/49.jpg,112.0,112.0,112.0,183.34423592694787,180.0,2
train/1-15/5.jpg,112.0,112.0,35.76352578981633,112.0,270.0,3
train/1-15/50.jpg,112.0,112.0,112.0,49.710353990410255,0.0,0
train/1-15/51.jpg,112.0,112.0,19.864230615900325,112.0,270.0,3
train/1-15/52.jpg,112.0,112.0,112.0,183.34423592694787,180.0,2
train/1-15/53.jpg,112.0,112.0,112.0,179.47592163134937,180.0,2
train/1-15/59.jpg,112.0,112.0,143.78049716414142,112.0,90.0,1
train/1-15/60.jpg,112.0,112.0,112.0,8.878712188025887,0.0,0
train/1-15/62.jpg,112.0,112.0,112.0,31.843902290593007,0.0,0
train/1-15/63.jpg,112.0,112.0,112.0,22.797982085605256,0.0,0
train/1-15/64.jpg,112.0,112.0,112.0,6.881019791856815,0.0,0
train/1-15/66.jpg,112.0,112.0,34.8378331045583,112.0,270.0,3
train/1-15/68.jpg,112.0,112.0,112.0,13.872531878173888,0.0,0
train/1-15/69.jpg,112.0,112.0,112.0,38.82896748029313,0.0,0
train/1-15/7.jpg,112.0,112.0,201.27485648266256,112.0,90.0,1
train/1-15/71.jpg,112.0,112.0,112.0,78.62336146344273,0.0,0
train/1-15/74.jpg,112.0,112.0,178.48308055437866,112.0,90.0,1
train/1-15/75.jpg,112.0,112.0,112.0,11.875078027496071,0.0,0
train/1-15/76.jpg,112.0,112.0,112.0,202.27181176868004,180.0,2
train/1-15/78.jpg,112.0,112.0,112.0,21.86121811340027,0.0,0
train/1-15/80.jpg,112.0,112.0,36.76038277609328,112.0,270.0,3
train/1-15/82.jpg,112.0,112.0,112.0,199.2811548961172,180.0,2
train/1-15/83.jpg,112.0,112.0,112.0,38.753839691080046,0.0,0
train/1-15/86.jpg,112.0,112.0,112.0,29.847702405836515,0.0,0
train/1-15/87.jpg,112.0,112.0,195.2946576918352,112.0,90.0,1
train/1-15/88.jpg,112.0,112.0,112.0,191.30952023559345,180.0,2
train/1-15/89.jpg,112.0,112.0,112.0,38.82896748029313,0.0,0
train/1-15/9.jpg,112.0,112.0,112.0,187.32595834106596,180.0,2
train/1-15/91.jpg,112.0,112.0,112.0,47.719365280047214,0.0,0
train/1-15/92.jpg,112.0,112.0,112.0,14.871219507295365,0.0,0
train/1-15/95.jpg,112.0,112.0,112.0,6.881019791856815,0.0,0
train/1-15/96.jpg,112.0,112.0,190.40918313565064,112.0,90.0,1
train/1-15/97.jpg,112.0,112.0,213.2422836565829,112.0,90.0,1
train/1-15/98.jpg,112.0,112.0,112.0,36.833518108135465,0.0,0
train/1-15/99.jpg,112.0,112.0,112.0,42.73962171630883,0.0,0
train/1-20/0.jpg,112.0,112.0,17.968090522418933,112.0,270.0,3
train/1-20/1.jpg,112.0,112.0,34.89617389519506,112.0,270.0,3
train/1-20/12.jpg,112.0,112.0,217.5461984156701,112.0,90.0,1
train/1-20/13.jpg,112.0,112.0,112.0,25.46676938886425,0.0,0
train/1-20/14.jpg,112.0,112.0,112.0,55.38728058112736,0.0,0
train/1-20/19.jpg,112.0,112.0,112.0,18.8066525979456,0.0,0
train/1-20/2.jpg,112.0,112.0,112.0,213.78899744078436,180.0,2
train/1-20/20.jpg,112.0,112.0,23.24753524549304,112.0,270.0,3
train/1-20/22.jpg,112.0,112.0,165.33854141237833,112.0,90.0,1
train/1-20/25.jpg,112.0,112.0,112.0,31.006173074733653,0.0,0
train/1-20/29.jpg,112.0,112.0,18.8066525979456,112.0,270.0,3
train/1-20/30.jpg,112.0,112.0,112.0,204.13034245024815,180.0,2
train/1-20/31.jpg,112.0,112.0,112.0,194.0975030070952,180.0,2
train/1-20/33.jpg,112.0,112.0,112.0,21.5732340509736,0.0,0
train/1-20/34.jpg,112.0,112.0,112.0,10.03431949915698,0.0,0
train/1-20/37.jpg,112.0,112.0,112.0,37.11341909260378,0.0,0
train/1-20/38.jpg,112.0,112.0,20.731166327162924,112.0,270.0,3
train/1-20/4.jpg,112.0,112.0,112.0,20.731166327162924,0.0,0
train/1-20/42.jpg,112.0,112.0,112.0,200.10221336606705,180.0,2
train/1-20/43.jpg,112.0,112.0,112.0,23.79569171520022,0.0,0
train/1-20/45.jpg,112.0,112.0,112.0,199.9204185613331,180.0,2
train/1-20/47.jpg,112.0,112.0,215.46496991735896,112.0,90.0,1
train/1-20/50.jpg,112.0,112.0,48.754446796632415,112.0,270.0,3
train/1-20/51.jpg,112.0,112.0,204.3579991121505,112.0,90.0,1
train/1-20/57.jpg,112.0,112.0,51.78372313070161,112.0,270.0,3
train/1-20/58.jpg,112.0,112.0,112.0,21.5732340509736,0.0,0
train/1-20/6.jpg,112.0,112.0,112.0,203.80958555619344,180.0,2
train/1-20/60.jpg,112.0,112.0,213.2422836565829,112.0,90.0,1
train/1-20/61.jpg,112.0,112.0,218.2308806327049,112.0,90.0,1
train/1-20/62.jpg,112.0,112.0,112.0,194.0975030070952,180.0,2
train/1-20/63.jpg,112.0,112.0,112.0,22.412054382299843,0.0,0
train/1-20/69.jpg,112.0,112.0,34.06412892640515,112.0,270.0,3
train/1-20/7.jpg,112.0,112.0,112.0,202.13878188659973,180.0,2
train/1-20/75.jpg,112.0,112.0,112.0,15.745129993334883,0.0,0
train/1-20/76.jpg,112.0,112.0,200.54942122905152,112.0,90.0,1
train/1-20/78.jpg,112.0,112.0,202.9725233243533,112.0,90.0,1
train/1-20/82.jpg,112.0,112.0,112.0,208.2548700066651,180.0,2
train/1-20/86.jpg,112.0,112.0,112.0,17.968090522418933,0.0,0
train/1-20/87.jpg,112.0,112.0,205.47726996441435,112.0,90.0,1
train/1-20/89.jpg,112.0,112.0,112.0,22.412054382299843,0.0,0
train/1-20/92.jpg,112.0,112.0,217.6882207249228,112.0,90.0,1
train/1-20/93.jpg,112.0,112.0,112.0,19.35012142479624,0.0,0
train/1-20/94.jpg,112.0,112.0,112.0,25.17834371540704,0.0,0
train/1-25/0.jpg,112.0,112.0,21.21453860887196,112.0,270.0,3
train/1-25/1.jpg,112.0,112.0,112.0,39.08223810346344,0.0,0
train/1-25/10.jpg,112.0,112.0,112.0,200.10221336606705,180.0,2
train/1-25/12.jpg,112.0,112.0,23.45057877094848,112.0,270.0,3
train/1-25/13.jpg,112.0,112.0,112.0,203.6787870774914,180.0,2
train/1-25/14.jpg,112.0,112.0,112.0,52.90685318922337,0.0,0
train/1-25/15.jpg,112.0,112.0,112.0,20.76404217634365,0.0,0
train/1-25/17.jpg,112.0,112.0,112.0,25.235952146064548,0.0,0
train/1-25/18.jpg,112.0,112.0,112.0,20.32121292250862,0.0,0
train/1-25/19.jpg,112.0,112.0,112.0,21.5732340509736,0.0,0
train/1-25/2.jpg,112.0,112.0,112.0,9.91670068027777,0.0,0
train/1-25/21.jpg,112.0,112.0,112.0,17.189663010829875,0.0,0
train/1-25/22.jpg,112.0,112.0,203.70605214488305,112.0,90.0,1
train/1-25/23.jpg,112.0,112.0,211.8599018625594,112.0,90.0,1
train/1-25/24.jpg,112.0,112.0,30.60589701950147,112.0,270.0,3
train/1-25/28.jpg,112.0,112.0,186.3303437365925,112.0,90.0,1
train/1-25/3.jpg,112.0,112.0,112.0,41.73621131763531,0.0,0
train/1-25/30.jpg,112.0,112.0,112.0,21.5732340509736,0.0,0
train/1-25/32.jpg,112.0,112.0,37.31399060064864,112.0,270.0,3
train/1-25/33.jpg,112.0,112.0,112.0,19.42570551173506,0.0,0
train/1-25/4.jpg,112.0,112.0,112.0,200.10221336606705,180.0,2
train/1-25/40.jpg,112.0,112.0,112.0,5.76911936729509,0.0,0
train/1-25/42.jpg,112.0,112.0,5.995283123815668,112.0,270.0,3
train/1-25/44.jpg,112.0,112.0,207.4148835350125,112.0,90.0,1
train/1-25/46.jpg,112.0,112.0,112.0,203.6787870774914,180.0,2
train/1-25/47.jpg,112.0,112.0,112.0,214.62553288534,180.0,2
train/1-25/48.jpg,112.0,112.0,112.0,178.70832032063169,180.0,2
train/1-25/49.jpg,112.0,112.0,112.0,203.6787870774914,180.0,2
train/1-25/5.jpg,112.0,112.0,112.0,6.453801584329909,0.0,0
train/1-25/50.jpg,112.0,112.0,52.49369781275264,112.0,270.0,3
train/1-25/52.jpg,112.0,112.0,112.0,5.76911936729509,0.0,0
train/1-25/53.jpg,112.0,112.0,112.0,39.32951080390335,0.0,0
train/1-25/56.jpg,112.0,112.0,112.0,12.140098137440576,0.0,0
train/1-25/58.jpg,112.0,112.0,112.0,215.7689741685828,180.0,2
train/1-25/60.jpg,112.0,112.0,112.0,208.60227740586657,180.0,2
train/1-25/61.jpg,112.0,112.0,112.0,21.5732340509736,0.0,0
train/1-25/62.jpg,112.0,112.0,112.0,207.7078889120432,180.0,2
train/1-25/63.jpg,112.0,112.0,112.0,21.5732340509736,0.0,0
train/1-25/64.jpg,112.0,112.0,112.0,19.35012142479624,0.0,0
train/1-25/66.jpg,112.0,112.0,112.0,31.94376976149826,0.0,0
train/1-25/7.jpg,112.0,112.0,21.21453860887196,112.0,270.0,3
train/1-25/70.jpg,112.0,112.0,112.0,187.58438992278764,180.0,2
train/1-25/71.jpg,112.0,112.0,112.0,208.1509230324909,180.0,2
train/1-25/72.jpg,112.0,112.0,112.0,6.847729458656005,0.0,0
train/1-25/73.jpg,112.0,112.0,112.0,21.5732340509736,0.0,0
train/1-25/74.jpg,112.0,112.0,21.30270125301415,112.0,270.0,3
train/1-25/75.jpg,112.0,112.0,112.0,20.76404217634365,0.0,0
train/1-25/76.jpg,112.0,112.0,112.0,24.63295815926924,0.0,0
train/1-25/78.jpg,112.0,112.0,203.6787870774914,112.0,90.0,1
train/1-25/79.jpg,112.0,112.0,112.0,53.819247168844576,0.0,0
train/1-25/8.jpg,112.0,112.0,112.0,21.66174675144532,0.0,0
train/1-25/80.jpg,112.0,112.0,112.0,188.4852927038918,180.0,2
train/1-25/82.jpg,112.0,112.0,112.0,15.849076967509047,0.0,0
train/1-25/83.jpg,112.0,112.0,112.0,204.5742944882649,180.0,2
train/1-25/84.jpg,112.0,112.0,19.869657549751835,112.0,270.0,3
train/1-25/86.jpg,112.0,112.0,112.0,15.849076967509047,0.0,0
train/1-25/88.jpg,112.0,112.0,112.0,31.04322140796361,0.0,0
train/1-25/89.jpg,112.0,112.0,112.0,22.412054382299843,0.0,0
train/1-25/9.jpg,112.0,112.0,112.0,217.9905656178888,180.0,2
train/1-25/93.jpg,112.0,112.0,199.3670418407308,112.0,90.0,1
train/1-25/95.jpg,112.0,112.0,112.0,23.897786633932967,0.0,0
train/1-25/96.jpg,112.0,112.0,112.0,21.66174675144532,0.0,0
train/1-25/97.jpg,112.0,112.0,112.0,203.6787870774914,180.0,2
train/1-25/98.jpg,112.0,112.0,112.0,212.6230589874905,180.0,2
train/1-30/0.jpg,112.0,112.0,87.48469865573747,112.0,270.0,3
train/1-30/1.jpg,112.0,112.0,112.0,37.56882373628642,0.0,0
train/1-30/13.jpg,112.0,112.0,112.0,137.31797780234433,180.0,2
train/1-30/14.jpg,112.0,112.0,112.0,157.27692569068708,180.0,2
train/1-30/16.jpg,112.0,112.0,112.0,33.89750324093346,0.0,0
train/1-30/17.jpg,112.0,112.0,112.0,67.59279337765096,0.0,0
train/1-30/18.jpg,112.0,112.0,112.0,138.30589287593182,180.0,2
train/1-30/19.jpg,112.0,112.0,112.0,146.2344855372474,180.0,2
train/1-30/20.jpg,112.0,112.0,112.0,21.91115496355833,0.0,0
train/1-30/21.jpg,112.0,112.0,112.0,29.847702405836515,0.0,0
train/1-30/22.jpg,112.0,112.0,151.05124837953326,112.0,90.0,1
train/1-30/23.jpg,112.0,112.0,112.0,13.587602407013776,0.0,0
train/1-30/24.jpg,112.0,112.0,112.0,27.708837948453933,0.0,0
train/1-30/26.jpg,112.0,112.0,25.79095175099077,112.0,270.0,3
train/1-30/27.jpg,112.0,112.0,112.0,156.72135954999578,180.0,2
train/1-30/3.jpg,112.0,112.0,43.53102892550524,112.0,270.0,3
